#
# Transition date estimate for turkeypointenf74
#
# Site: turkeypointenf74
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:19:28
# Spline RMSE gcc_mean: 0.04682
# Spline RMSE gcc_50: 0.04797
# Spline RMSE gcc_75: 0.05164
# Spline RMSE gcc_90: 0.05316
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf74,EN,1000,rising,gcc_90,2013-04-06,2013-04-19,2013-05-14,2013-04-02,2013-04-16,2013-05-10,2013-04-10,2013-04-23,2013-05-18,-0.02634,0.04815,0.18366,-0.07739,0.4432
turkeypointenf74,EN,1000,rising,gcc_90,2014-04-08,2014-04-22,2014-05-10,2014-04-03,2014-04-14,2014-04-14,2014-04-14,2014-05-14,2014-05-14,-0.00714,0.05885,0.1789,-0.05034,0.40391
turkeypointenf74,EN,1000,rising,gcc_90,2015-04-02,2015-04-14,2015-05-08,2015-03-29,2015-04-11,2015-05-04,2015-04-06,2015-04-18,2015-05-11,-0.01362,0.05695,0.18106,-0.06077,0.4135
turkeypointenf74,EN,1000,rising,gcc_90,2016-04-05,2016-04-18,2016-05-13,2016-03-30,2016-04-15,2016-05-07,2016-04-10,2016-04-23,2016-05-18,0.01645,0.07465,0.1834,-0.02487,0.38962
turkeypointenf74,EN,1000,rising,gcc_90,2017-03-30,2017-04-15,2017-05-09,2017-03-25,2017-04-11,2017-05-04,2017-04-05,2017-04-20,2017-05-14,0.00066,0.06985,0.18874,-0.04369,0.42016
turkeypointenf74,EN,1000,rising,gcc_90,2018-04-13,2018-04-29,2018-05-21,2018-04-10,2018-04-25,2018-05-17,2018-04-17,2018-05-03,2018-05-23,0.08622,0.17921,0.33291,0.03197,0.62226
turkeypointenf74,EN,1000,rising,gcc_75,2013-04-06,2013-04-20,2013-05-15,2013-04-02,2013-04-17,2013-05-10,2013-04-10,2013-04-24,2013-05-18,-0.05012,0.0263,0.15462,-0.09882,0.40336
turkeypointenf74,EN,1000,rising,gcc_75,2014-04-08,2014-04-22,2014-05-10,2014-04-03,2014-04-14,2014-04-14,2014-04-15,2014-05-14,2014-05-14,-0.03192,0.03052,0.14447,-0.07248,0.35899
turkeypointenf74,EN,1000,rising,gcc_75,2015-04-01,2015-04-13,2015-05-08,2015-03-29,2015-04-10,2015-05-03,2015-04-05,2015-04-18,2015-05-11,-0.04206,0.02334,0.14436,-0.08489,0.36714
turkeypointenf74,EN,1000,rising,gcc_75,2016-04-04,2016-04-18,2016-05-12,2016-03-30,2016-04-14,2016-05-06,2016-04-10,2016-04-22,2016-05-17,-0.01125,0.04909,0.1505,-0.04827,0.34581
turkeypointenf74,EN,1000,rising,gcc_75,2017-03-30,2017-04-15,2017-05-10,2017-03-25,2017-04-11,2017-05-05,2017-04-05,2017-04-20,2017-05-15,-0.02467,0.04251,0.16057,-0.0684,0.38702
turkeypointenf74,EN,1000,rising,gcc_75,2018-04-14,2018-04-30,2018-05-22,2018-04-11,2018-04-26,2018-05-19,2018-04-18,2018-05-04,2018-05-25,0.05754,0.1426,0.28859,0.0023,0.5707
turkeypointenf74,EN,1000,rising,gcc_50,2013-04-07,2013-04-21,2013-05-17,2013-04-03,2013-04-18,2013-05-12,2013-04-11,2013-04-25,2013-05-20,-0.0784,-0.00809,0.11382,-0.12295,0.34314
turkeypointenf74,EN,1000,rising,gcc_50,2014-04-08,2014-04-22,2014-05-10,2014-04-02,2014-04-14,2014-04-14,2014-04-15,2014-05-14,2014-05-14,-0.06175,-0.00362,0.10317,-0.09901,0.30021
turkeypointenf74,EN,1000,rising,gcc_50,2015-03-31,2015-04-12,2015-05-06,2015-03-27,2015-04-09,2015-05-01,2015-04-04,2015-04-16,2015-05-09,-0.07677,-0.01393,0.09531,-0.11699,0.29945
turkeypointenf74,EN,1000,rising,gcc_50,2016-04-03,2016-04-16,2016-05-09,2016-03-28,2016-04-12,2016-05-03,2016-04-08,2016-04-21,2016-05-14,-0.04384,0.00694,0.09991,-0.07918,0.27599
turkeypointenf74,EN,1000,rising,gcc_50,2017-03-31,2017-04-15,2017-05-10,2017-03-26,2017-04-11,2017-05-04,2017-04-05,2017-04-21,2017-05-14,-0.05072,0.00798,0.11848,-0.09178,0.32154
turkeypointenf74,EN,1000,rising,gcc_50,2018-04-16,2018-05-02,2018-05-24,2018-04-13,2018-04-28,2018-05-20,2018-04-20,2018-05-06,2018-05-26,0.02765,0.10564,0.24522,-0.02407,0.50159
turkeypointenf74,EN,1000,rising,gcc_mean,2013-04-07,2013-04-21,2013-05-18,2013-04-03,2013-04-18,2013-05-13,2013-04-12,2013-04-26,2013-05-21,-0.08203,-0.01615,0.10329,-0.12242,0.32038
turkeypointenf74,EN,1000,rising,gcc_mean,2014-04-10,2014-04-23,2014-05-11,2014-04-04,2014-04-14,2014-04-14,2014-04-17,2014-05-14,2014-05-14,-0.0588,-0.00604,0.09209,-0.09532,0.27813
turkeypointenf74,EN,1000,rising,gcc_mean,2015-04-01,2015-04-13,2015-05-07,2015-03-29,2015-04-10,2015-05-02,2015-04-05,2015-04-17,2015-05-10,-0.0759,-0.01713,0.08506,-0.11242,0.27823
turkeypointenf74,EN,1000,rising,gcc_mean,2016-04-04,2016-04-18,2016-05-12,2016-03-29,2016-04-13,2016-05-05,2016-04-10,2016-04-23,2016-05-18,-0.04464,0.00528,0.08809,-0.0743,0.24542
turkeypointenf74,EN,1000,rising,gcc_mean,2017-03-30,2017-04-15,2017-05-10,2017-03-25,2017-04-10,2017-05-04,2017-04-05,2017-04-21,2017-05-15,-0.05714,0.00042,0.10011,-0.09221,0.28646
turkeypointenf74,EN,1000,rising,gcc_mean,2018-04-16,2018-05-02,2018-05-24,2018-04-13,2018-04-29,2018-05-21,2018-04-21,2018-05-07,2018-05-27,0.01236,0.08383,0.21063,-0.03304,0.45163
turkeypointenf74,EN,1000,falling,gcc_90,2017-12-23,2017-12-05,2017-11-06,2017-12-30,2017-12-10,2017-11-12,2017-12-15,2017-11-29,2017-11-01,0.04798,0.10974,0.21649,0.00973,0.42036
turkeypointenf74,EN,1000,falling,gcc_90,2016-12-01,2016-11-14,2016-10-17,2016-12-06,2016-11-18,2016-10-22,2016-11-25,2016-11-08,2016-10-13,-0.00611,0.05931,0.17264,-0.04674,0.38915
turkeypointenf74,EN,1000,falling,gcc_90,2015-12-12,2015-11-23,2015-10-24,2015-12-17,2015-11-28,2015-10-30,2015-12-06,2015-11-16,2015-10-19,0.02513,0.08891,0.20114,-0.01534,0.41211
turkeypointenf74,EN,1000,falling,gcc_90,2014-12-10,2014-11-22,2014-10-23,2014-12-16,2014-11-26,2014-10-28,2014-12-04,2014-11-16,2014-10-20,0.0073,0.07168,0.18922,-0.03418,0.40382
turkeypointenf74,EN,1000,falling,gcc_90,2013-12-18,2013-11-27,2013-10-31,2013-12-23,2013-12-02,2013-11-05,2013-12-11,2013-11-22,2013-10-26,-0.00076,0.07494,0.19822,-0.04727,0.44238
turkeypointenf74,EN,1000,falling,gcc_90,2012-12-05,2012-11-14,2012-10-19,2012-12-11,2012-11-19,2012-10-24,2012-11-28,2012-11-09,2012-10-15,-0.01713,0.04974,0.16403,-0.06058,0.38475
turkeypointenf74,EN,1000,falling,gcc_75,2017-12-24,2017-12-06,2017-11-07,2017-12-31,2017-12-11,2017-11-14,2017-12-16,2017-11-30,2017-11-02,0.02358,0.08277,0.18714,-0.01529,0.38672
turkeypointenf74,EN,1000,falling,gcc_75,2016-12-01,2016-11-15,2016-10-18,2016-12-07,2016-11-19,2016-10-23,2016-11-25,2016-11-09,2016-10-14,-0.02711,0.03245,0.13978,-0.06724,0.34667
turkeypointenf74,EN,1000,falling,gcc_75,2015-12-14,2015-11-26,2015-10-26,2015-12-19,2015-12-01,2015-11-01,2015-12-08,2015-11-19,2015-10-21,-0.00792,0.05367,0.16323,-0.04666,0.36667
turkeypointenf74,EN,1000,falling,gcc_75,2014-12-09,2014-11-22,2014-10-24,2014-12-15,2014-11-27,2014-10-29,2014-12-03,2014-11-16,2014-10-20,-0.01347,0.04623,0.15455,-0.05456,0.3583
turkeypointenf74,EN,1000,falling,gcc_75,2013-12-18,2013-11-28,2013-10-31,2013-12-23,2013-12-02,2013-11-06,2013-12-11,2013-11-23,2013-10-26,-0.0222,0.04726,0.17118,-0.06751,0.40359
turkeypointenf74,EN,1000,falling,gcc_75,2012-12-05,2012-11-14,2012-10-19,2012-12-12,2012-11-20,2012-10-24,2012-11-28,2012-11-09,2012-10-14,-0.03911,0.02588,0.13588,-0.08164,0.35085
turkeypointenf74,EN,1000,falling,gcc_50,2017-12-27,2017-12-08,2017-11-11,2018-01-02,2017-12-14,2017-11-18,2017-12-19,2017-12-03,2017-11-05,-0.0174,0.04068,0.13506,-0.05262,0.32151
turkeypointenf74,EN,1000,falling,gcc_50,2016-12-03,2016-11-16,2016-10-19,2016-12-10,2016-11-21,2016-10-24,2016-11-27,2016-11-11,2016-10-14,-0.05742,-0.00242,0.09105,-0.09412,0.27614
turkeypointenf74,EN,1000,falling,gcc_50,2015-12-16,2015-11-29,2015-10-30,2015-12-21,2015-12-04,2015-11-05,2015-12-10,2015-11-22,2015-10-25,-0.04059,0.01548,0.11307,-0.07526,0.29883
turkeypointenf74,EN,1000,falling,gcc_50,2014-12-11,2014-11-23,2014-10-25,2014-12-17,2014-11-28,2014-10-30,2014-12-05,2014-11-17,2014-10-20,-0.04539,0.01239,0.11005,-0.08176,0.29996
turkeypointenf74,EN,1000,falling,gcc_50,2013-12-18,2013-11-28,2013-10-31,2013-12-23,2013-12-02,2013-11-05,2013-12-11,2013-11-22,2013-10-26,-0.05043,0.01356,0.12819,-0.09189,0.34359
turkeypointenf74,EN,1000,falling,gcc_50,2012-12-07,2012-11-16,2012-10-21,2012-12-13,2012-11-22,2012-10-26,2012-11-30,2012-11-11,2012-10-16,-0.06829,-0.00775,0.09084,-0.1055,0.28621
turkeypointenf74,EN,1000,falling,gcc_mean,2017-12-28,2017-12-10,2017-11-13,2018-01-04,2017-12-15,2017-11-20,2017-12-20,2017-12-04,2017-11-07,-0.025,0.02611,0.11654,-0.05754,0.28788
turkeypointenf74,EN,1000,falling,gcc_mean,2016-12-05,2016-11-19,2016-10-22,2016-12-12,2016-11-23,2016-10-29,2016-11-29,2016-11-13,2016-10-17,-0.06122,-0.01251,0.07713,-0.09494,0.24559
turkeypointenf74,EN,1000,falling,gcc_mean,2015-12-16,2015-11-30,2015-11-01,2015-12-21,2015-12-05,2015-11-06,2015-12-10,2015-11-23,2015-10-27,-0.03861,0.01226,0.10234,-0.07328,0.27787
turkeypointenf74,EN,1000,falling,gcc_mean,2014-12-12,2014-11-25,2014-10-27,2014-12-18,2014-11-30,2014-11-02,2014-12-06,2014-11-19,2014-10-23,-0.04807,0.00539,0.10033,-0.08212,0.27799
turkeypointenf74,EN,1000,falling,gcc_mean,2013-12-18,2013-11-28,2013-11-02,2013-12-24,2013-12-03,2013-11-07,2013-12-12,2013-11-23,2013-10-28,-0.05219,0.01015,0.11472,-0.09262,0.32035
turkeypointenf74,EN,1000,falling,gcc_mean,2012-12-09,2012-11-19,2012-10-23,2012-12-15,2012-11-25,2012-10-28,2012-12-02,2012-11-13,2012-10-19,-0.07341,-0.01881,0.07742,-0.10902,0.25885
